,ts_code,symbol,name,area,industry,fullname,market,list_date,delist_date
4191,605599.SH,605599,菜百股份,北京,黄金,北京菜市口百货股份有限公司,主板,20210909,
4192,688001.SH,688001,华兴源创,江苏,专用机械,苏州华兴源创科技股份有限公司,科创板,20190722,
4193,688002.SH,688002,睿创微纳,山东,通信设备,烟台睿创微纳技术股份有限公司,科创板,20190722,
4194,688003.SH,688003,天准科技,江苏,专用机械,苏州天准科技股份有限公司,科创板,20190722,
4195,688004.SH,688004,博汇科技,北京,软件服务,北京市博汇科技股份有限公司,科创板,20200612,
4196,688005.SH,688005,容百科技,浙江,电气设备,宁波容百新能源科技股份有限公司,科创板,20190722,
4197,688006.SH,688006,杭可科技,浙江,电气设备,浙江杭可科技股份有限公司,科创板,20190722,
4198,688007.SH,688007,光峰科技,深圳,元器件,深圳光峰科技股份有限公司,科创板,20190722,
4199,688008.SH,688008,澜起科技,上海,半导体,澜起科技股份有限公司,科创板,20190722,
4200,688009.SH,688009,中国通号,北京,运输设备,中国铁路通信信号股份有限公司,科创板,20190722,
4201,688010.SH,688010,福光股份,福建,电器仪表,福建福光股份有限公司,科创板,20190722,
4202,688011.SH,688011,新光光电,黑龙江,元器件,哈尔滨新光光电科技股份有限公司,科创板,20190722,
4203,688012.SH,688012,中微公司,上海,专用机械,中微半导体设备(上海)股份有限公司,科创板,20190722,
4204,688013.SH,688013,天臣医疗,江苏,医疗保健,天臣国际医疗科技股份有限公司,科创板,20200928,
4205,688015.SH,688015,交控科技,北京,运输设备,交控科技股份有限公司,科创板,20190722,
4206,688016.SH,688016,心脉医疗,上海,医疗保健,上海微创心脉医疗科技(集团)股份有限公司,科创板,20190722,
4207,688017.SH,688017,绿的谐波,江苏,机械基件,苏州绿的谐波传动科技股份有限公司,科创板,20200828,
4208,688018.SH,688018,乐鑫科技,上海,半导体,乐鑫信息科技(上海)股份有限公司,科创板,20190722,
4209,688019.SH,688019,安集科技,上海,半导体,安集微电子科技(上海)股份有限公司,科创板,20190722,
4210,688020.SH,688020,方邦股份,广东,元器件,广州方邦电子股份有限公司,科创板,20190722,
4211,688021.SH,688021,奥福环保,山东,环境保护,山东奥福环保科技股份有限公司,科创板,20191106,
4212,688022.SH,688022,瀚川智能,江苏,专用机械,苏州瀚川智能科技股份有限公司,科创板,20190722,
4213,688023.SH,688023,安恒信息,浙江,软件服务,杭州安恒信息技术股份有限公司,科创板,20191105,
4214,688025.SH,688025,杰普特,深圳,元器件,深圳市杰普特光电股份有限公司,科创板,20191031,
4215,688026.SH,688026,洁特生物,广东,塑料,广州洁特生物过滤股份有限公司,科创板,20200122,
4216,688027.SH,688027,国盾量子,安徽,通信设备,科大国盾量子技术股份有限公司,科创板,20200709,
4217,688028.SH,688028,沃尔德,北京,专用机械,北京沃尔德金刚石工具股份有限公司,科创板,20190722,
4218,688029.SH,688029,南微医学,江苏,医疗保健,南微医学科技股份有限公司,科创板,20190722,
4219,688030.SH,688030,山石网科,江苏,软件服务,山石网科通信技术股份有限公司,科创板,20190930,
4220,688033.SH,688033,天宜上佳,北京,运输设备,北京天宜上佳高新材料股份有限公司,科创板,20190722,
4221,688036.SH,688036,传音控股,深圳,通信设备,深圳传音控股股份有限公司,科创板,20190930,
4222,688037.SH,688037,芯源微,辽宁,半导体,沈阳芯源微电子设备股份有限公司,科创板,20191216,
4223,688038.SH,688038,中科通达,湖北,软件服务,武汉中科通达高新技术股份有限公司,科创板,20210713,
4224,688039.SH,688039,当虹科技,浙江,软件服务,杭州当虹科技股份有限公司,科创板,20191211,
4225,688050.SH,688050,爱博医疗,北京,医疗保健,爱博诺德(北京)医疗科技股份有限公司,科创板,20200729,
4226,688051.SH,688051,佳华科技,北京,软件服务,罗克佳华科技集团股份有限公司,科创板,20200320,
4227,688055.SH,688055,龙腾光电,江苏,元器件,昆山龙腾光电股份有限公司,科创板,20200817,
4228,688056.SH,688056,莱伯泰科,北京,电器仪表,北京莱伯泰科仪器股份有限公司,科创板,20200902,
4229,688057.SH,688057,金达莱,江西,环境保护,江西金达莱环保股份有限公司,科创板,20201111,
4230,688058.SH,688058,宝兰德,北京,软件服务,北京宝兰德软件股份有限公司,科创板,20191101,
4231,688059.SH,688059,华锐精密,湖南,机械基件,株洲华锐精密工具股份有限公司,科创板,20210208,
4232,688060.SH,688060,云涌科技,江苏,软件服务,江苏云涌电子科技股份有限公司,科创板,20200710,
4233,688063.SH,688063,派能科技,上海,电气设备,上海派能能源科技股份有限公司,科创板,20201230,
4234,688065.SH,688065,凯赛生物,上海,化纤,上海凯赛生物技术股份有限公司,科创板,20200812,
4235,688066.SH,688066,航天宏图,北京,软件服务,航天宏图信息技术股份有限公司,科创板,20190722,
4236,688067.SH,688067,爱威科技,湖南,医疗保健,爱威科技股份有限公司,科创板,20210616,
4237,688068.SH,688068,热景生物,北京,医疗保健,北京热景生物技术股份有限公司,科创板,20190930,
4238,688069.SH,688069,德林海,江苏,环境保护,无锡德林海环保科技股份有限公司,科创板,20200722,
4239,688070.SH,688070,纵横股份,四川,航空,成都纵横自动化技术股份有限公司,科创板,20210210,
4240,688071.SH,688071,华依科技,上海,专用机械,上海华依科技集团股份有限公司,科创板,20210729,
4241,688075.SH,688075,安旭生物,浙江,医疗保健,杭州安旭生物科技股份有限公司,科创板,20211118,
4242,688076.SH,688076,诺泰生物,江苏,生物制药,江苏诺泰澳赛诺生物制药股份有限公司,科创板,20210520,
4243,688077.SH,688077,大地熊,安徽,元器件,安徽大地熊新材料股份有限公司,科创板,20200722,
4244,688078.SH,688078,龙软科技,北京,软件服务,北京龙软科技股份有限公司,科创板,20191230,
4245,688079.SH,688079,美迪凯,浙江,半导体,杭州美迪凯光电科技股份有限公司,科创板,20210302,
4246,688080.SH,688080,映翰通,北京,通信设备,北京映翰通网络技术股份有限公司,科创板,20200212,
4247,688081.SH,688081,兴图新科,湖北,软件服务,武汉兴图新科电子股份有限公司,科创板,20200106,
4248,688082.SH,688082,盛美上海,上海,半导体,盛美半导体设备(上海)股份有限公司,科创板,20211118,
4249,688083.SH,688083,中望软件,广东,软件服务,广州中望龙腾软件股份有限公司,科创板,20210311,
4250,688085.SH,688085,三友医疗,上海,医疗保健,上海三友医疗器械股份有限公司,科创板,20200409,
4251,688086.SH,688086,紫晶存储,广东,IT设备,广东紫晶信息存储技术股份有限公司,科创板,20200226,
4252,688087.SH,688087,英科再生,山东,环境保护,山东英科环保再生资源股份有限公司,科创板,20210709,
4253,688088.SH,688088,虹软科技,浙江,软件服务,虹软科技股份有限公司,科创板,20190722,
4254,688089.SH,688089,嘉必优,湖北,食品,嘉必优生物技术(武汉)股份有限公司,科创板,20191219,
4255,688090.SH,688090,瑞松科技,广东,专用机械,广州瑞松智能科技股份有限公司,科创板,20200217,
4256,688091.SH,688091,上海谊众-U,上海,化学制药,上海谊众药业股份有限公司,科创板,20210909,
4257,688092.SH,688092,爱科科技,浙江,专用机械,杭州爱科科技股份有限公司,科创板,20210319,
4258,688093.SH,688093,世华科技,江苏,化工原料,苏州世华新材料科技股份有限公司,科创板,20200930,
4259,688095.SH,688095,福昕软件,福建,软件服务,福建福昕软件开发股份有限公司,科创板,20200908,
4260,688096.SH,688096,京源环保,江苏,环境保护,江苏京源环保股份有限公司,科创板,20200409,
4261,688097.SH,688097,博众精工,江苏,专用机械,博众精工科技股份有限公司,科创板,20210512,
4262,688098.SH,688098,申联生物,上海,农业综合,申联生物医药(上海)股份有限公司,科创板,20191028,
4263,688099.SH,688099,晶晨股份,上海,半导体,晶晨半导体(上海)股份有限公司,科创板,20190808,
4264,688100.SH,688100,威胜信息,湖南,通信设备,威胜信息技术股份有限公司,科创板,20200121,
4265,688101.SH,688101,三达膜,陕西,环境保护,三达膜环境技术股份有限公司,科创板,20191115,
4266,688103.SH,688103,国力股份,江苏,电气设备,昆山国力电子科技股份有限公司,科创板,20210910,
4267,688105.SH,688105,诺唯赞,江苏,生物制药,南京诺唯赞生物科技股份有限公司,科创板,20211115,
4268,688106.SH,688106,金宏气体,江苏,化工原料,苏州金宏气体股份有限公司,科创板,20200616,
4269,688107.SH,688107,安路科技-U,上海,半导体,上海安路信息科技股份有限公司,科创板,20211112,
4270,688108.SH,688108,赛诺医疗,天津,医疗保健,赛诺医疗科学技术股份有限公司,科创板,20191030,
4271,688109.SH,688109,品茗股份,浙江,软件服务,杭州品茗安控信息技术股份有限公司,科创板,20210330,
4272,688111.SH,688111,金山办公,北京,软件服务,北京金山办公软件股份有限公司,科创板,20191118,
4273,688113.SH,688113,联测科技,江苏,专用机械,江苏联测机电科技股份有限公司,科创板,20210506,
4274,688116.SH,688116,天奈科技,江苏,化工原料,江苏天奈科技股份有限公司,科创板,20190925,
4275,688117.SH,688117,圣诺生物,四川,生物制药,成都圣诺生物科技股份有限公司,科创板,20210603,
4276,688118.SH,688118,普元信息,上海,软件服务,普元信息技术股份有限公司,科创板,20191204,
4277,688121.SH,688121,卓然股份,上海,专用机械,上海卓然工程技术股份有限公司,科创板,20210906,
4278,688122.SH,688122,西部超导,陕西,小金属,西部超导材料科技股份有限公司,科创板,20190722,
4279,688123.SH,688123,聚辰股份,上海,半导体,聚辰半导体股份有限公司,科创板,20191223,
4280,688126.SH,688126,沪硅产业-U,上海,半导体,上海硅产业集团股份有限公司,科创板,20200420,
4281,688127.SH,688127,蓝特光学,浙江,元器件,浙江蓝特光学股份有限公司,科创板,20200921,
4282,688128.SH,688128,中国电研,广东,专用机械,中国电器科学研究院股份有限公司,科创板,20191105,
4283,688129.SH,688129,东来技术,上海,染料涂料,东来涂料技术(上海)股份有限公司,科创板,20201023,
4284,688131.SH,688131,皓元医药,上海,化学制药,上海皓元医药股份有限公司,科创板,20210608,
4285,688133.SH,688133,泰坦科技,上海,化工原料,上海泰坦科技股份有限公司,科创板,20201030,
4286,688135.SH,688135,利扬芯片,广东,半导体,广东利扬芯片测试股份有限公司,科创板,20201111,
4287,688136.SH,688136,科兴制药,山东,生物制药,科兴生物制药股份有限公司,科创板,20201214,
4288,688138.SH,688138,清溢光电,深圳,元器件,深圳清溢光电股份有限公司,科创板,20191120,
4289,688139.SH,688139,海尔生物,山东,医疗保健,青岛海尔生物医疗股份有限公司,科创板,20191025,
4290,688148.SH,688148,芳源股份,广东,电气设备,广东芳源环保股份有限公司,科创板,20210806,
4291,688155.SH,688155,先惠技术,上海,专用机械,上海先惠自动化技术股份有限公司,科创板,20200811,
4292,688156.SH,688156,路德环境,湖北,环境保护,路德环境科技股份有限公司,科创板,20200922,
4293,688157.SH,688157,松井股份,湖南,染料涂料,湖南松井新材料股份有限公司,科创板,20200609,
4294,688158.SH,688158,优刻得-W,上海,互联网,优刻得科技股份有限公司,科创板,20200120,
4295,688159.SH,688159,有方科技,深圳,通信设备,深圳市有方科技股份有限公司,科创板,20200123,
4296,688160.SH,688160,步科股份,上海,电器仪表,上海步科自动化股份有限公司,科创板,20201112,
4297,688161.SH,688161,威高骨科,山东,医疗保健,山东威高骨科材料股份有限公司,科创板,20210630,
4298,688162.SH,688162,巨一科技,安徽,专用机械,安徽巨一科技股份有限公司,科创板,20211110,
4299,688165.SH,688165,埃夫特-U,安徽,专用机械,埃夫特智能装备股份有限公司,科创板,20200715,
4300,688166.SH,688166,博瑞医药,江苏,化学制药,博瑞生物医药(苏州)股份有限公司,科创板,20191108,
4301,688168.SH,688168,安博通,北京,软件服务,北京安博通科技股份有限公司,科创板,20190906,
4302,688169.SH,688169,石头科技,北京,家用电器,北京石头世纪科技股份有限公司,科创板,20200221,
4303,688177.SH,688177,百奥泰-U,广东,生物制药,百奥泰生物制药股份有限公司,科创板,20200221,
4304,688178.SH,688178,万德斯,江苏,环境保护,南京万德斯环保科技股份有限公司,科创板,20200114,
4305,688179.SH,688179,阿拉丁,上海,化学制药,上海阿拉丁生化科技股份有限公司,科创板,20201026,
4306,688180.SH,688180,君实生物-U,上海,生物制药,上海君实生物医药科技股份有限公司,科创板,20200715,
4307,688181.SH,688181,八亿时空,北京,半导体,北京八亿时空液晶科技股份有限公司,科创板,20200106,
4308,688182.SH,688182,灿勤科技,江苏,通信设备,江苏灿勤科技股份有限公司,科创板,20211116,
4309,688183.SH,688183,生益电子,广东,元器件,生益电子股份有限公司,科创板,20210225,
4310,688185.SH,688185,康希诺-U,天津,生物制药,康希诺生物股份公司,科创板,20200813,
4311,688186.SH,688186,广大特材,江苏,特种钢,张家港广大特材股份有限公司,科创板,20200211,
4312,688187.SH,688187,时代电气,湖南,运输设备,株洲中车时代电气股份有限公司,科创板,20210907,
4313,688188.SH,688188,柏楚电子,上海,软件服务,上海柏楚电子科技股份有限公司,科创板,20190808,
4314,688189.SH,688189,南新制药,湖南,化学制药,湖南南新制药股份有限公司,科创板,20200326,
4315,688191.SH,688191,智洋创新,山东,软件服务,智洋创新科技股份有限公司,科创板,20210408,
